rank,lemma,gloss,kind,ref_count,ref_coverage
540,ἀναβλέπω,to look up,L,25,85.5933
541,ἑορτή,a feast,L,25,85.6115
542,Ἕλλην,,L,25,85.6296
543,Τιμόθεος,,L,24,85.6471
544,γνωρίζω,"to make known, point out, explain",L,24,85.6645
545,κεῖμαι,to lie; to have been set/put (as perf. pass. of τίθημι),L,24,85.6820
546,νοῦς,,L,24,85.6994
547,πίμπλημι,to fill full of,L,24,85.7169
548,παρουσία,"a being present, presence",L,24,85.7343
549,παῖς,a child,L,24,85.7518
550,προσέχω,"to hold to, offer",L,24,85.7692
551,σωτήρ,"a saviour, deliverer, preserver",L,24,85.7867
552,ἀκοή,"a hearing, the sound heard",L,24,85.8041
553,ἀναιρέω,to take up; to destroy,L,24,85.8216
554,ἀσθένεια,"want of strength, weakness, feebleness, sickliness",L,24,85.8390
555,ἀστήρ,star,L,24,85.8565
556,ἐπιστολή,"a message, command, commission",L,24,85.8739
557,διότι,"for the reason that, since",F,23,85.8906
558,εἰκών,"a likeness, image, portrait",L,23,85.9074
559,ζῷον,"a living being, animal",L,23,85.9241
560,θυσιαστήριον,an altar,L,23,85.9408
561,καταλείπω,to leave behind,L,23,85.9575
562,κοιλία,"the large cavity of the body, the belly",L,23,85.9742
563,κοπιάω,"to be tired, grow weary",L,23,85.9910
564,κωλύω,"to let, hinder, check, prevent",L,23,86.0077
565,μιμνῄσκομαι,,L,23,86.0244
566,νέος,"young, youthful",L,23,86.0411
567,πέραν,"on the other side, across, beyond",F,23,86.0578
568,πεινάω,"to be hungry, suffer hunger, be famished",L,23,86.0746
569,περιβάλλω,to throw round,L,23,86.0913
570,σκεῦος,a vessel,L,23,86.1080
571,τελειόω,"to make perfect, complete",L,23,86.1247
572,χαρίζομαι,,L,23,86.1414
573,χιλιάς,"the number one thousand, a thousand",L,23,86.1582
574,ἀμπελών,a vineyard,L,23,86.1749
575,ἀνάγω,to lead up; mid. set sail,L,23,86.1916
576,ἄπιστος,not to be trusted,L,23,86.2083
577,ἐκλεκτός,"picked out, select",L,23,86.2250
578,ἐλεύθερος,free,L,23,86.2418
579,Μακεδονία,,L,22,86.2578
580,γρηγορέω,to be awake,L,22,86.2738
581,δοκιμάζω,to assay,L,22,86.2897
582,θεάομαι,"to look on, gaze at, view, behold",L,22,86.3057
583,καθεύδω,"to lie down to sleep, sleep",L,22,86.3217
584,κατεργάζομαι,"to effect by labour, to achieve, accomplish",L,22,86.3377
585,κατηγορέω,"to speak against, to accuse",L,22,86.3537
586,κἀκεῖνος,,F,22,86.3697
587,μετάνοια,"after-thought, repentance",L,22,86.3857
588,πληγή,"a blow, stroke",L,22,86.4017
589,πλοῦτος,"wealth, riches",L,22,86.4177
590,πωλέω,to exchange; to sell,L,22,86.4337
591,συνέδριον,"a body of men assembled in council, a council-board, council",L,22,86.4497
592,τεσσεράκοντα,,L,22,86.4657
593,ἀγνοέω,"not to perceive, be ignorant of",L,22,86.4817
594,ἀντί,"over against, opposite. c. gen.",F,22,86.4977
595,ἐκλέγομαι,,L,22,86.5137
596,Ἠσαΐας,,L,22,86.5297
597,αὐξάνω,"to make large, increase, augment",L,21,86.5449
598,βασιλεύω,"to be king, to rule, reign",L,21,86.5602
599,διδασκαλία,"teaching, instruction, education",L,21,86.5755
600,εὐδοκέω,to be well pleased,L,21,86.5907
601,θερίζω,"to do summer-work, to mow, reap",L,21,86.6060
602,καθίστημι,"to set down, place",L,21,86.6213
603,λατρεύω,to work for hire,L,21,86.6365
604,μηκέτι,"no more, no longer, no further",L,21,86.6518
605,μνημονεύω,"to call to mind, remember",L,21,86.6671
606,πειρασμός,"trial, temptation",L,21,86.6823
607,στρέφω,to turn about,L,21,86.6976
608,τελώνης,a tax collector,L,21,86.7129
609,τιμάω,to honor; to value something at a price (gen.),L,21,86.7281
610,χιλίαρχος,"the commander of a thousand men, a chiliarch",L,21,86.7434
611,ἐνεργέω,"to be in action, to operate",L,21,86.7587
612,ἐφίστημι,"to set on, over; set in charge of",L,21,86.7739
613,ὑπακούω,"to listen, hearken, give ear",L,21,86.7892
614,αἰτία,"a charge, accusation",L,20,86.8037
615,γέ,,F,20,86.8183
616,γένος,"race, stock, family",L,20,86.8328
617,γονεύς,"a begetter, father",L,20,86.8473
618,μαρτύριον,"a testimony, proof",L,20,86.8619
619,νηστεύω,to fast,L,20,86.8764
620,νυνί,"now, at this moment",L,20,86.8910
621,ξύλον,wood,L,20,86.9055
622,προάγω,"to lead forward, on, onward",L,20,86.9200
623,σκηνή,"a covered place, a tent",L,20,86.9346
624,τοσοῦτος,"so large, so tall",F,20,86.9491
625,τρέχω,to run,L,20,86.9637
626,ἀκροβυστία,the foreskin,L,20,86.9782
627,ἀργύριον,"a piece of silver, a silver coin",L,20,86.9927
628,ἐπίγνωσις,full knowledge,L,20,87.0073
629,ἕνεκεν,,F,20,87.0218
630,ἡγεμών,"leader, guide",L,20,87.0364
631,ἰχθύς,a fish,L,20,87.0509
632,Ἰσαάκ,,L,20,87.0654
633,ὑπηρέτης,(an under-rower); a servant,L,20,87.0800
634,ὑψόω,"to lift high, raise up",L,20,87.0945
635,ὡσεί,"just as if, as though",L,20,87.1091
636,βάπτισμα,baptism,L,19,87.1229
637,γεωργός,tilling the ground,L,19,87.1367
638,διακρίνω,to separate one from another,L,19,87.1505
639,δῶρον,"a gift, present",L,19,87.1643
640,κοινωνία,"communion, association, partnership, fellowship",L,19,87.1781
641,κρείττων,,L,19,87.1919
642,κριτής,"a decider, judge, umpire",L,19,87.2058
643,κρύπτω,"to hide, cover, cloak",L,19,87.2196
644,κτίσις,"a founding, foundation",L,19,87.2334
645,μήν,"now verily, full surely",L,19,87.2472
646,μεριμνάω,"to care for, be anxious about, think earnestly upon, scan minutely",L,19,87.2610
647,παλαιός,old in years,L,19,87.2748
648,παράπτωμα,"a false step, a transgression, trespass",L,19,87.2886
649,παρατίθημι,to place beside,L,19,87.3024
650,προφητεία,the gift of interpreting the will of the gods,L,19,87.3163
651,πότε,when? at what time?,L,19,87.3301
652,σοφός,"wise, skilled, clever",L,19,87.3439
653,τέλειος,"having reached its end, finished, complete",L,19,87.3577
654,ἀπέχω,to keep off,L,19,87.3715
655,ἐπάνω,"above, atop, on the upper side",F,19,87.3853
656,ἐπαίρω,to lift up and set on,L,19,87.3991
657,ἐπιλαμβάνομαι,,L,19,87.4129
658,ἐπουράνιος,"in heaven, heavenly",L,19,87.4268
659,βλασφημία,a profane speech,L,18,87.4398
660,δέησις,"an entreating, asking: a prayer, entreaty",L,18,87.4529
661,εἰσπορεύομαι,,L,18,87.4660
662,θυμός,the soul,L,18,87.4791
663,καταγγέλλω,"to denounce, betray",L,18,87.4922
664,κενός,empty,L,18,87.5053
665,κληρονομέω,"to receive a share of an inheritance, to inherit a portion",L,18,87.5184
666,κοιμάομαι,,L,18,87.5314
667,κόπος,"a striking, beating",L,18,87.5445
668,μέχρις,,F,18,87.5576
669,οἰκοδομή,,L,18,87.5707
670,παραχρῆμα,"on the spot, forthwith, straightway",L,18,87.5838
671,ποιμήν,"herdsman, shepherd",L,18,87.5969
672,πολλάκις,"many times, often, oft",L,18,87.6100
673,προστίθημι,"to add, to apply, to close (a door); mid. to join (a group), take as an ally",L,18,87.6230
674,πυλών,"a gateway, gate-house",L,18,87.6361
675,πόλεμος,"battle, fight, war",L,18,87.6492
676,στέφανος,that which surrounds,L,18,87.6623
677,τίκτω,to bring into the world,L,18,87.6754
678,φανερός,"open to sight, visible, manifest, evident",L,18,87.6885
679,ἀληθῶς,,L,18,87.7016
680,ἀπώλεια,destruction,L,18,87.7146
681,ἀριθμός,number,L,18,87.7277
682,Ἀντιόχεια,,L,18,87.7408
683,Ἀσία,,L,18,87.7539
684,ἐπιβάλλω,to throw,L,18,87.7670
685,ἐπιτρέπω,"to turn over to, entrust, command",L,18,87.7801
686,Καισάρεια,,L,17,87.7924
687,βρῶμα,"that which is eaten, food, meat",L,17,87.8048
688,θησαυρός,"a store laid up, treasure",L,17,87.8171
689,κατέχω,to hold fast,L,17,87.8295
690,καταλύω,"to put down, destroy; settle (disputes); lodge, rest",L,17,87.8419
691,κερδαίνω,"to gain, derive profit",L,17,87.8542
692,κρυπτός,"hidden, secret",L,17,87.8666
693,μήτι,,F,17,87.8789
694,νίπτω,,L,17,87.8913
695,οὔ,,F,17,87.9037
696,περιτέμνω,to cut,L,17,87.9160
697,πλήρωμα,a full measure; crew,L,17,87.9284
698,πλησίον,,L,17,87.9407
699,ποταμός,"a river, stream",L,17,87.9531
700,σκοτία,"darkness, gloom",L,17,87.9655
701,ταράσσω,"to stir, stir up, trouble",L,17,87.9778
702,χάρισμα,"a grace, favour: a free gift, gift of God's grace",L,17,87.9902
703,χρυσοῦς,,L,17,88.0025
704,ἀνάγκη,"force, constraint, necessity",L,17,88.0149
705,ἀποκάλυψις,"an uncovering, a revelation",L,17,88.0272
706,ἀρέσκω,"(to make good, make up), to please",L,17,88.0396
707,ἄφεσις,"a letting go, dismissal",L,17,88.0520
708,ἐλέγχω,cross-examine; put to the test; prove; refute,L,17,88.0643
709,ἐμβαίνω,to step in,L,17,88.0767
710,ἐξίστημι,"to put out of its place, to change",L,17,88.0890
711,ἐπαύριον,on the morrow,L,17,88.1014
712,ἑκατοντάρχης,leader of a hundred,L,17,88.1138
713,ἑκατόν,a hundred,L,17,88.1261
714,ἕτοιμος,,L,17,88.1385
715,ἵππος,"a horse, mare",L,17,88.1508
716,ὑποκριτής,"an interpreter, actor",L,17,88.1632
717,ὑπομένω,"to stay behind, survive",L,17,88.1756
718,ὡσαύτως,"in like manner, just so",L,17,88.1879
719,ὦ,O! oh!,F,17,88.2003
720,ῥίζα,a root,L,17,88.2126
721,ῥύομαι,to draw to oneself,L,17,88.2250
722,Καφαρναούμ,,L,16,88.2366
723,γάμος,"a wedding, wedding-feast",L,16,88.2483
724,δέσμιος,binding,L,16,88.2599
725,δεῖπνον,the principal meal,L,16,88.2715
726,δηνάριον,a denary,L,16,88.2831
727,διαλογίζομαι,to balance accounts,L,16,88.2948
728,διατάσσω,to appoint,L,16,88.3064
729,διψάω,to thirst,L,16,88.3180
730,εὐλογία,good,L,16,88.3297
731,ζῆλος,"eager rivalry, zealous imitation, emulation",L,16,88.3413
732,κακῶς,,L,16,88.3529
733,κατακρίνω,to give as sentence against,L,16,88.3646
734,κλέπτης,a thief,L,16,88.3762
735,κλείω,"to shut, close, bar",L,16,88.3878
736,κἄν,"and if, even if, although",L,16,88.3995
737,λύπη,pain of body,L,16,88.4111
738,νυμφίος,"a bridegroom, one lately married",L,16,88.4227
739,οὐδέποτε,never,L,16,88.4344
740,πάθημα,"anything that befals one, a suffering, calamity, misfortune",L,16,88.4460
741,παρέχω,"to furnish, provide, supply",L,16,88.4576
742,πλήρης,filled,L,16,88.4693
743,προσδοκάω,to expect,L,16,88.4809
744,συκῆ,the fig-tree,L,16,88.4925
745,συλλαμβάνω,"to collect, gather together",L,16,88.5042
746,σφραγίς,"a seal, signet, seal-ring",L,16,88.5158
747,τέρας,"a sign, wonder, marvel",L,16,88.5274
748,τολμάω,"to undertake, take heart",L,16,88.5390
749,τροφή,"nourishment, food, victuals",L,16,88.5507
750,ἀθετέω,to set aside,L,16,88.5623
751,ἀνακρίνω,"to examine closely, to question, interrogate",L,16,88.5739
752,ἐκτείνω,to stretch out,L,16,88.5856
753,ἐπιθυμέω,to set one's heart upon,L,16,88.5972
754,ἐργάτης,a workman,L,16,88.6088
755,ἔπειτα,"then, next",L,16,88.6205
756,Ἔφεσος,,L,16,88.6321
757,ὑστερέω,"to be behind, come late",L,16,88.6437
758,Δαμασκός,,L,15,88.6546
759,Λάζαρος,,L,15,88.6655
760,Σαῦλος,"swaggering, straddling",L,15,88.6764
761,γεύομαι,,L,15,88.6874
762,γνωστός,"known, to be known",L,15,88.6983
763,γυμνός,"naked, unclad",L,15,88.7092
764,δέρω,"to skin, flay",L,15,88.7201
765,δεσμός,"anything for binding, a band, bond",L,15,88.7310
766,διαμαρτύρομαι,to protest solemnly,L,15,88.7419
767,εἶτα,"then, next",L,15,88.7528
768,εὐσέβεια,"reverence towards the gods, piety, religion",L,15,88.7637
769,εὐχαριστία,"thankfulness, gratitude",L,15,88.7746
770,θεμέλιος,of or for the foundation; (abs.) foundation (stone),L,15,88.7855
771,θρίξ,the hair of the head,L,15,88.7964
772,κατέρχομαι,to go down from; return from exile,L,15,88.8073
773,κληρονόμος,one who receives a portion,L,15,88.8182
774,κτίζω,to found,L,15,88.8291
775,λῃστής,"a robber, plunderer",L,15,88.8400
776,νομίζω,to have as a custom; to believe,L,15,88.8509
777,ξηραίνω,"to parch up, dry up",L,15,88.8618
778,οἰκουμένη,the inhabited world,L,15,88.8727
779,πέτρα,"a rock, a ledge",L,15,88.8836
780,παρθένος,"a maid, maiden, virgin, girl",L,15,88.8945
781,παύω,to make to cease,L,15,88.9054
782,περισσότερος,,L,15,88.9164
783,ποτίζω,to give to drink,L,15,88.9273
784,προλέγω,pick before; foretell; proclaim,L,15,88.9382
785,σαλεύω,"to cause to rock, make to oscillate, shake to and fro",L,15,88.9491
786,σκάνδαλον,a trap,L,15,88.9600
787,συμφέρω,to bring together; impers. to benefit,L,15,88.9709
788,συνίστημι,"to set together, combine, associate, unite, band together",L,15,88.9818
789,σφραγίζω,to seal,L,15,88.9927
790,τράπεζα,four-legged a table,L,15,89.0036
791,τύπος,a blow,L,15,89.0145
792,χορτάζω,"to feed, fatten",L,15,89.0254
793,χόρτος,a feeding-place; fodder,L,15,89.0363
794,ἀνέχομαι,,L,15,89.0472
795,ἀνομία,lawlessness,L,15,89.0581
796,ἀπάγω,"to lead away, carry off",L,15,89.0690
797,ἐπαγγέλλομαι,,L,15,89.0799
798,ἐπιμένω,"to stay on, tarry",L,15,89.0908
799,Ἰορδάνης,,L,15,89.1017
800,ὁμοιόω,to make like,L,15,89.1126
801,ὅθεν,"from where, whence",F,15,89.1235
802,ὠφελέω,"to help, aid, assist, to be of use",L,15,89.1344
803,ῥαββί,o my master,L,15,89.1454
804,Σαδδουκαῖος,,L,14,89.1555
805,αὔριον,to-morrow,L,14,89.1657
806,γράμμα,"(drawing, scratch) letter, character, writing, document",L,14,89.1759
807,διαλογισμός,a balancing of accounts,L,14,89.1861
808,εὐφραίνω,"to cheer, delight, gladden",L,14,89.1962
809,θύω,to sacrifice,L,14,89.2064
810,κατανοέω,"to observe well, to understand",L,14,89.2166
811,κατεσθίω,"to eat up, devour",L,14,89.2268
812,κλάω,"to break, break off",L,14,89.2370
813,κληρονομία,an inheritance,L,14,89.2471
814,κοινός,"common, shared in common",L,14,89.2573
815,κοινόω,"to make common, communicate, impart",L,14,89.2675
816,κωφός,"blunt, dull, obtuse",L,14,89.2777
817,λύχνος,"a portable light, a lamp",L,14,89.2878
818,μέτρον,that by which anything is measured,L,14,89.2980
819,μακροθυμία,"long-suffering, patience",L,14,89.3082
820,μακρόθεν,from afar,L,14,89.3184
821,μερίζω,"to divide, distribute",L,14,89.3286
822,μοιχεύω,to commit adultery with,L,14,89.3387
823,μύρον,"sweet juice extracted form plants, sweet-oil, unguent, balsam",L,14,89.3489
824,νήπιος,"infant, childish",L,14,89.3591
825,νοέω,"to perceive by the eyes, observe, notice",L,14,89.3693
826,ξένος,"a guest, guest-friend, stranger; foreign",L,14,89.3794
827,οἷος,(such a kind) as; for οἷός τε see οἷος III.2,F,14,89.3896
828,πετεινόν,,L,14,89.3998
829,προσδέχομαι,"to receive favourably, accept",L,14,89.4100
830,πώς,,L,14,89.4202
831,σεισμός,"a shaking, shock",L,14,89.4303
832,σῖτος,"corn, grain",L,14,89.4405
833,τάλαντον,a balance,L,14,89.4507
834,ταπεινόω,to lower,L,14,89.4609
835,φρόνιμος,"in one's right mind, in one's senses",L,14,89.4710
836,φύσις,"the nature, natural qualities, powers, constitution, condition",L,14,89.4812
837,χωλός,lame,L,14,89.4914
838,ἀλλότριος,of/belonging to another,L,14,89.5016
839,ἀμφότεροι,,L,14,89.5118
840,ἀνάκειμαι,to be laid up,L,14,89.5219
841,ἀναγγέλλω,"to carry back tidings of, report",L,14,89.5321
842,ἀναχωρέω,to go back,L,14,89.5423
843,ἀνθίστημι,to set against,L,14,89.5525
844,ἀπειθέω,"to be disobedient, refuse compliance",L,14,89.5626
845,ἀτενίζω,"to look intently, gaze earnestly",L,14,89.5728
846,ἀφίσταμαι,,L,14,89.5830
847,ἁρπάζω,"to snatch away, carry off",L,14,89.5932
848,ἄκανθα,"a thorn, prickle",L,14,89.6034
849,ἅπαξ,once,L,14,89.6135
850,ἐλάχιστος,"the smallest, least",L,14,89.6237
851,ἐλαία,the olive-tree,L,14,89.6339
852,ἐνιαυτός,year,L,14,89.6441
853,ἐντέλλομαι,,L,14,89.6542
854,ἐξαποστέλλω,to send quite away Pass.,L,14,89.6644
855,ἐπίσταμαι,to know,L,14,89.6746
856,ἕκτος,sixth,L,14,89.6848
857,ὀψία,"the latter part of day, evening",L,14,89.6950
858,ὄφις,"a serpent, snake",L,14,89.7051
859,ὑπακοή,obedience,L,14,89.7153
860,Μάρθα,,L,13,89.7248
861,Ναζωραῖος,,L,13,89.7342
862,Τίτος,,L,13,89.7437
863,Φῆστος,,L,13,89.7531
864,δαιμονίζομαι,to be possessed by a demon,L,13,89.7626
865,διαλέγομαι,talk,L,13,89.7720
866,διαφέρω,"to carry through; be different from, excel",L,13,89.7815
867,δράκων,"dragon, serpent",L,13,89.7909
868,ζύμη,leaven,L,13,89.8004
869,θερισμός,"reaping-time, harvest",L,13,89.8098
870,καίω,"to light, kindle",L,13,89.8193
871,καθάπερ,,F,13,89.8287
872,καπνός,smoke,L,13,89.8382
873,καταισχύνω,"to disgrace, dishonour, put to shame",L,13,89.8476
874,καταλαμβάνω,"to seize upon, lay hold of",L,13,89.8571
875,καταντάω,"come down to, arrive",L,13,89.8665
876,καταρτίζω,"to adjust, put in order, in battle array",L,13,89.8760
