rank,lemma,gloss,kind,ref_count,ref_coverage
4656,ῥεῦμα,"that which flows, a flow, stream, current",,3,98.04
4657,συμβοηθέω,"to render joint aid, join in assisting",L,3,98.04
4658,ἀποστροφή,a turning back,,3,98.05
4659,ὕποπτος,viewed with suspicion or jealousy; suspecting,,3,98.05
4660,κρύφα,without the knowledge of,,3,98.05
4661,ἀποδοχή,"a receiving back, having restored to one",,3,98.05
4662,κατακτάομαι,"to get for oneself entirely, gain possession of",L,3,98.05
4663,βεβαίωσις,confirmation,L,3,98.05
4664,ἐπίνοια,a thinking on,L,3,98.05
4665,ἀντιπέρας,"over against, on the other side",,3,98.05
4666,ἀντιπέρα,the opposite coast,,3,98.05
4667,ἑπτακισχίλιοι,seven-thousand,,3,98.05
4668,δῆθεν,"really, in very truth",,3,98.05
4669,ἀρτάω,to fasten to,L,3,98.05
4670,φυσάω,to puff,L,3,98.05
4671,πνοή,"a blowing, blast, breeze",L,3,98.05
4672,δειπνοποιέω,to give a dinner,L,3,98.05
4673,σύμμεικτος,"commingled, promiscuous",,3,98.05
4674,ἐξαρτύω,"to get ready, equip thoroughly, fit out",L,3,98.06
4675,συγκαθίστημι,to bring into place together,L,3,98.06
4676,διαφαίνω,"to shew through, let",L,3,98.06
4677,ἔδαφος,"the bottom, foundation, base",,3,98.06
4678,μοχλός,a bar,L,3,98.06
4679,πίθος,a wine-jar,,3,98.06
4680,ἀνασκευάζω,to pack up the baggage,L,3,98.06
4681,τέμενος,"a piece of land cut off, assigned as a domain",L,3,98.06
4682,ταλαιπωρία,"hard work, hardship, suffering, distress",,3,98.06
4683,πρέσβεια,old woman,L,3,98.06
4684,πρυτανεύω,to hold the presidency,L,3,98.06
4685,δωδέκατος,the twelfth,,3,98.06
4686,συνᾴδω,to sing with,L,3,98.06
4687,ἀντιστρατοπεδεύω,to encamp over against,L,3,98.06
4688,νεώτατος,youngest,,3,98.06
4689,πρεπόντως,"in fit manner, meetly, beseemingly, gracefully",,3,98.07
4690,ἐκφοβέω,"to frighten away, affright",L,3,98.07
4691,προϋπάρχω,take the initiative in,L,3,98.07
4692,βοεικός,of or for oxen,L,3,98.07
4693,νυκτερινός,"by night, nightly",,3,98.07
4694,ὑπολύω,to loosen beneath,L,3,98.07
4695,προσκάθημαι,to be seated by,L,3,98.07
4696,ἐπισπάω,to draw,L,3,98.07
4697,κλῖμαξ,a ladder,,3,98.07
4698,καταγηράσκω,to grow old,L,3,98.07
4699,καινότης,"newness, freshness",,3,98.07
4700,σύγγραμμα,"a writing, a written paper",L,3,98.07
4701,σύνθεσις,"a putting together, composition, combination",L,3,98.07
4702,φιλοκίνδυνος,"fond of danger, adventurous",L,3,98.07
4703,ἐνάμιλλος,"engaged in equal contest with, a match for",,3,98.07
4704,μῆλον,a sheep,,3,98.07
4705,μῆλον2,tree-fruit,,3,98.08
4706,οἰκτρός,"pitiable, in piteous plight",L,3,98.08
4707,συμπολιτεύω,to live as fellow-citizens,L,3,98.08
4708,ἐπακτός,"brought in, imported",,3,98.08
4709,πρωτεύω,"to be the first, hold the first place",L,3,98.08
4710,ἐπικουρία,"aid, succour",,3,98.08
4711,μείρομαι,to receive as one's portion,L,3,98.08
4712,ἀποκαλέω,"to call back, recall",L,3,98.08
4713,φιλόπονος,"loving labour, laborious, industrious, diligent",L,3,98.08
4714,μισθαρνέω,to work,L,3,98.08
4715,κύκνος,a swan,,3,98.08
4716,ἰσόθεος,"equal to the gods, godlike",,3,98.08
4717,πορεῖν,"have offered, given",,3,98.08
4718,ἐπαφρόδιτος,"lovely, charming",,3,98.08
4719,ἐπίδοσις,"a giving over and above, a voluntary contribution",,3,98.08
4720,ἀναμφισβήτητος,"undisputed, indisputable",,3,98.08
4721,μικρότης,"smallness: littleness, meanness, pettiness",,3,98.09
4722,μυέω,to initiate into the mysteries,L,3,98.09
4723,φιλάνθρωπος,"loving mankind, humane, benevolent, kindly",L,3,98.09
4724,ἀποικίζω,to send away from home,L,3,98.09
4725,περιλαμβάνω,"to seize around, embrace",L,3,98.09
4726,συναδικέω,to join in wrong,L,3,98.09
4727,παραλείφω,to bedaub as with ointment,L,3,98.09
4728,ἔπηλυς,one who comes to,,3,98.09
4729,μακρολογέω,"to speak at length, use many words",L,3,98.09
4730,ὕπειμι,be under,L,3,98.09
4731,διαρρίπτω,to cast,L,3,98.09
4732,χρονόω,make temporal,L,3,98.09
4733,ἀκλεής,"without fame, inglorious, unsung",L,3,98.09
4734,θρυλέω,"chatter, babble; repeat over and over",L,3,98.09
4735,πεζεύω,"to go on foot, walk",L,3,98.09
4736,ἐξαιρετός,"that can be taken out, removable",,3,98.1
4737,ἀριστεῖος,"belonging to the bravest, bestowed as the prize of valour",,3,98.1
4738,δεσποτικός,"of or for a master; inclined to tyranny, despotic",L,3,98.1
4739,αὐτόχειρ,with one's own hand,,3,98.1
4740,σύγχυσις,"a commixture, confusion",,3,98.1
4741,καθέλκω,to draw,L,3,98.1
4742,ἔκδοτος,"given up, delivered over, surrendered",,3,98.1
4743,ῥοπή,"inclination downwards, the sinking of the scale",,3,98.1
4744,ἁβροκόμης,"with delicate [JT: is this cut off?] [SM: with delicate hair, I suspect]",L,3,98.1
4745,βραδυτής,slowness,,3,98.1
4746,συνταράσσω,"to throw all together into confusion, to confound, disturb, trouble",L,3,98.1
4747,ἀφετέος,one must dismiss,,3,98.1
4748,παροικέω,to dwell beside,L,3,98.1
4749,ἐγκαθίστημι,to place,L,3,98.1
4750,ὀχληρός,"troublesome, irksome, importunate",,3,98.1
4751,ἀριστεύω,to be best,L,3,98.1
4752,ἐπίορκος,"sworn falsely, perjured",,3,98.11
4753,ἀναδέχομαι,"to take up, catch, receive",L,3,98.11
4754,συμπονέω,to work with,L,3,98.11
4755,προσθήκη,"an addition, appendage, appendix",,3,98.11
4756,ἐπισφαλής,"prone to fall, unstable, precarious",,3,98.11
4757,ἀκρασία2,incontinence,L,3,98.11
4758,ἀκρασία,"bad mixture, ill temperature",L,3,98.11
4759,ἐπανίημι,to let loose at,L,3,98.11
4760,μοχθηρία,"bad condition, badness",,3,98.11
4761,στρατιωτικός,of or for soldiers,L,3,98.11
4762,ἀθῷος,"unpunished, scot-free",L,3,98.11
4763,ἀπέχθεια,hatred,,3,98.11
4764,διερωτάω,to cross-question,L,3,98.11
4765,ποτή,flight,,3,98.11
4766,περιουσία,supersum,L,3,98.11
4767,κονιάω,to plaster,L,3,98.12
4768,λῆρος,"silly talk, nonsense, trumpery",,3,98.12
4769,σύνταξις,"a putting together, arranging, arrangement, organisation, order",L,3,98.12
4770,παραχωρέω,"to go aside, make room, give place, retire",L,3,98.12
4771,ἐξίτηλος,"going out, losing colour, fading, evanescent",,3,98.12
4772,λόγιος,versed in tales,,3,98.12
4773,οἰκειόω,to make one's own,L,3,98.12
4774,καταστροφή,an overturning,,3,98.12
4775,αἰχμοφόρος,"one who trails a pike, a spearman",L,3,98.12
4776,ὑπερτίθημι,"to communicate; mid. to surpass, to defer",L,3,98.12
4777,ἀναβοάω,"to shout aloud, utter a loud cry",L,3,98.12
4778,δέσποινα,"the mistress, lady of the house",L,3,98.12
4779,ἀπομάχομαι,to fight from,L,3,98.12
4780,ἀγχοῦ,"near, nigh",L,3,98.12
4781,ἐπιδέχομαι,to admit besides,L,3,98.12
4782,νομάς,roaming about for pasture,,3,98.12
4783,προσπταίω,to strike against,L,3,98.13
4784,ἐπελαύνω,to drive upon,L,3,98.13
4785,ἐντείνω,to stretch,L,3,98.13
4786,λήϊον,standing crop,,3,98.13
4787,συγκομίζω,to carry,L,3,98.13
4788,νοστέω,to come,L,3,98.13
4789,καταδοκέω,to suppose,L,3,98.13
4790,διθύραμβος,the dithyramb;,,3,98.13
4791,σχοινίον,a cord,,3,98.13
4792,ἐπαιτιάομαι,"to bring a charge against, accuse",L,3,98.13
4793,ἵμερος,a longing,,3,98.13
4794,περιχαρής,exceeding joyous,,3,98.13
4795,ἀπορρίπτω,"to throw away, put away",L,3,98.13
4796,φθονερός,"envious, jealous, grudging",,3,98.13
4797,ἄτη,"bewilderment, infatuation, reckless impulse",,3,98.13
4798,ἐπιδέω2,to want,L,3,98.13
4799,ἐπιδέω,to bind on,L,3,98.14
4800,κατορρωδέω,"to be dismayed at, dread greatly",L,3,98.14
4801,ἐφέστιος,"at one's own fireside, at home",,3,98.14
4802,νεόγαμος,"newly married, a young husband",L,3,98.14
4803,παροράω,"to look at by the way, notice, remark",L,3,98.14
4804,ἀνδρίς,woman,,3,98.14
4805,κλώψ,a thief,,3,98.14
4806,χρεών,necessity; it is necessary,,3,98.14
4807,πῆρος,"loss of strength, dotage",,3,98.14
4808,περιημεκτέω,"to be much aggrieved, to chafe greatly at",L,3,98.14
4809,θεσπίζω,"to declare by oracle, prophesy, divine",L,3,98.14
4810,ἀναπτύσσω,to unfold,L,3,98.14
4811,ἡμιπλίνθιον,"a half-plinth, a brick",,3,98.14
4812,ἐξεύρημα,"a thing found out, an invention",,3,98.14
4813,ὁμόγλωσσος,speaking the same tongue,L,3,98.14
4814,καταφαίνω,"to declare, make known",L,3,98.15
4815,φάτις,"a voice from heaven, the voice of an oracle, an oracle",,3,98.15
4816,μετεξέτεροι,"some among many, certain persons",,3,98.15
4817,ὕπνον,lichen,,3,98.15
4818,διασκεδάννυμι,"to scatter abroad, scatter to the winds, disperse",L,3,98.15
4819,καθυπέρτερος,above,,3,98.15
4820,συμβολή,"a coming together, meeting, joining",,3,98.15
4821,ἀθλέω,"to contend, to struggle, to be an athlete, to hold games",L,3,98.15
4822,χάλκειος,of copper,,3,98.15
4823,σορός,a vessel for holding,,3,98.15
4824,ἄφιξις,an arrival,,3,98.15
4825,ἀντιδίδωμι,"to give in return, repay",L,3,98.15
4826,ἀναισιμόω,"to use up, use, consume",L,3,98.15
4827,ἴλη,"a crowd, band, troop",,3,98.15
4828,περιέπω,to treat with great care,L,3,98.15
4829,δαιτυμών,"one that is entertained, an invited guest",,3,98.15
4830,κόμη,"the hair, hair of the head",,3,98.16
4831,ἀνασῴζω,"recover what is lost, rescue",L,3,98.16
4832,περιλείπομαι,"to be left remaining, remain over, survive",L,3,98.16
4833,τεσσαρεσκαιδέκατος,fourteenth,,3,98.16
4834,μήλη,a probe,,3,98.16
4835,ἦμαρ,day,,3,98.16
4836,ἀκροθίνιον,"the topmost part of a heap, the choice part, first-fruits",L,3,98.16
4837,θεοσεβής,"fearing God, religious",,3,98.16
4838,καταβιβάζω,"to make to go down, bring down, bring down",L,3,98.16
4839,ὁμομήτριος,born of the same mother,L,3,98.16
4840,ἀντιπράσσω,"to act against, seek to counteract",L,3,98.16
4841,καθιερόω,"to dedicate, devote, hallow",L,3,98.16
4842,συγγραφή,a writing,L,3,98.16
4843,παιγνία,"play, sport, a game",,3,98.16
4844,ἔξοδος2,promoting the passage (med.),L,3,98.16
4845,ἐνιδρύω,to set in,L,3,98.16
4846,μνάομαι,be mindful of; woo,L,3,98.17
4847,ἰθύς,"straight, direct",,3,98.17
4848,συνάπας,all together,,3,98.17
4849,φοινίκεος,"purple-red, purple",L,3,98.17
4850,τειχέω,to build walls,L,3,98.17
4851,ἀνδραγαθία,"bravery, manly virtue, the character of a brave honest man",,3,98.17
4852,ἀσινής,"unhurt, unharmed",,3,98.17
4853,γόνος,"that which is begotten, offspring, a child",L,3,98.17
4854,δοκή,"a vision, fancy",L,3,98.17
4855,ἐγχειρίζω,"to put into one's hands, entrust",L,3,98.17
4856,ἄγγος,a vessel,L,3,98.17
4857,ἐκφαίνω,"to shew forth, bring to light, disclose, reveal, make manifest",L,3,98.17
4858,ἀνδρόω,to rear up into manhood,L,3,98.17
4859,θηρευτής,"a hunter, huntsman",,3,98.17
4860,ἐνεός,"dumb, deaf and dumb",,3,98.17
4861,ὀκτωκαίδεκα,eighteen,L,3,98.18
4862,ἀνακαίω,to light up,L,3,98.18
4863,τιάρα,a tiara,,3,98.18
4864,κατεύχομαι,to pray earnestly,L,3,98.18
4865,θέρμος,"lupine, Lupinus albus",,3,98.18
4866,παραγωγή,"a leading by, past, astray; dialect variation, misleading argument",L,3,98.18
4867,μετοχή,"participation, communion",,3,98.18
4868,πρυτανεῖον,"the presidents' hall, town-hall",,3,98.18
4869,σμύρνα,myrrh,,3,98.18
4870,ἀποδοκεῖ,it seems good not,,3,98.18
4871,πεντηκόντορος,a ship of burden with fifty oars,,3,98.18
4872,πρᾶσις,"a selling, sale",,3,98.18
4873,κιθαρίζω,to play the cithara,L,3,98.18
4874,καπηλεύω,to be a retail-dealer,L,3,98.18
4875,ὑποθήκη,"a suggestion, counsel, warning, piece of advice",L,3,98.18
4876,συμβουλή,"counsel, consultation, deliberation, debate",,3,98.18
4877,δειμαίνω,"to be afraid, in a fright",L,3,98.19
4878,στρουθός,the sparrow,,3,98.19
4879,πέμμα,any kind of dressed food;,,3,98.19
4880,ναυτίλλομαι,"to sail, go by sea",L,3,98.19
4881,ἔμπηρος,"crippled, maimed",,3,98.19
4882,δέμω,to build,L,3,98.19
4883,λιβανωτός,"frankincense, the gum of the tree",,3,98.19
4884,ἔλυτρον,"the case, sheath, reservoir",,3,98.19
4885,ἀνοικοδομέω,to build up,L,3,98.19
4886,χορεύω,to dance a round,L,3,98.19
4887,πλῆκτρον,anything to strike with,,3,98.19
4888,λίνεος,"of flax, flaxen, linen",,3,98.19
4889,ἐπενδύνω,to put on,L,3,98.19
4890,πωλέομαι,"to go up and down, go to and fro",L,3,98.19
4891,ἄμορφος,"misshapen, unsightly",,3,98.19
4892,διέξοδος,"a way out through, an outlet, passage, channel",L,3,98.2
4893,μᾶζα,a barley-cake,,3,98.2
4894,ὄρχησις,"dancing, the dance",,3,98.2
4895,μίξις,"mixing, mingling",,3,98.2
4896,προσαπόλλυμι,to destroy besides,L,3,98.2
4897,παροίχομαι,to have passed by,L,3,98.2
4898,ἐπόμνυμι,"to swear after, swear accordingly",L,3,98.2
4899,στέρνον,"the breast, chest",,3,98.2
4900,στόμιον,"mouth, cavity, bridle-bit",L,3,98.2
4901,δατέομαι,to divide among themselves,L,3,98.2
4902,δεκατέσσαρες,fourteen,L,3,98.2
4903,δερμάτινος,"of skin, leathern",L,3,98.2
4904,ἐλεήμων,"pitiful, merciful, compassionate",,3,98.2
4905,εὐνοέω,to be well-inclined,L,3,98.2
4906,παρεκτός,besides,,3,98.2
4907,ἀγγαρεύω,"press one to serve as an ἄγγαρος, generally, press into service",L,3,98.2
4908,σκυθρωπός,"angry-looking, of sad countenance, sullen",,3,98.21
4909,ἀρκετός,sufficient,,3,98.21
4910,διαβλέπω,to look straight before one,L,3,98.21
4911,σταφυλή,a bunch of grapes,,3,98.21
4912,πτῶσις,"a falling, fall",L,3,98.21
4913,ἐξώτερος,"outer, utter",,3,98.21
4914,πυρέσσω,to be ill of a fever,L,3,98.21
4915,φωλεός,"a hole, den",,3,98.21
4916,ποδαπός,from what country?,F,3,98.21
4917,κρημνός,an overhanging bank,,3,98.21
4918,ὑπάντησις,coming to meet,,3,98.21
4919,τελώνιον,a custom-house,L,3,98.21
4920,συντηρέω,to preserve together,L,3,98.21
4921,διαφημίζω,to spread abroad,L,3,98.21
4922,σποδός,"wood-ashes, embers",,3,98.21
4923,σπόριμος,"sown, to be sown, fit for sowing",,3,98.21
4924,τίλλω,to pluck,L,3,98.22
4925,σαρόω,to sweep clean,L,3,98.22
4926,ἀποπνίγω,"to choke, throttle",L,3,98.22
4927,παχύνω,"to thicken, fatten",L,3,98.22
4928,ἐκριζόω,to root out,L,3,98.22
4929,ἐκλάμπω,to shine,L,3,98.22
4930,πολύτιμος,very costly,L,3,98.22
4931,κοπάζω,to grow weary,L,3,98.22
4932,εἰσθέω,"to run into, run up",L,3,98.22
4933,κυλλός,"crooked, crippled",,3,98.22
4934,κατισχύω,"to have power over, overpower, prevail against",L,3,98.22
4935,παρακούω,to hear beside,L,3,98.22
4936,ποσάκις,how many times? how often?,,3,98.22
4937,συναιρέω,to grasp,L,3,98.22
4938,ὀφειλή,a debt,,3,98.22
4939,καρδιόω,hearten,L,3,98.23
4940,συζεύγνυμι,"to yoke together, couple",L,3,98.23
4941,σκληροκαρδία,hardness of heart,L,3,98.23
4942,ἄπους,without foot,,3,98.23
4943,καύσων,burning heat,,3,98.23
4944,λύτρον,a price paid,,3,98.23
4945,κολλυβιστής,a small money-changer,,3,98.23
4946,καθέδρα,a seat,,3,98.23
4947,ἐπανάγω,"to bring up: to stir up, excite",L,3,98.23
4948,ἐξεσθίω,"to eat away, eat up",L,3,98.23
4949,φονάω,"to be athirst for blood, to be murderous",L,3,98.23
4950,δεσμεύω,"to fetter, put in chains",L,3,98.23
4951,πλατύνω,"to widen, make wide",L,3,98.23
4952,θροέω,to cry aloud,L,3,98.23
4953,ψύχω,"to breathe, blow",L,3,98.23
4954,ἐρήμωσις,making desolate,,3,98.23
4955,φέγγος,"light, splendour, lustre",,3,98.24
4956,χρονίζω,to spend time,L,3,98.24
4957,ἀπάντησις,escort,,3,98.24
4958,ἀδημονέω,to be sorely troubled,L,3,98.24
4959,πῖον,"fat, rich milk",,3,98.24
4960,ὠτίον,"(little) ear, little handle",,3,98.24
4961,λαλιά,"talking, talk, chat",L,3,98.24
4962,ἀπονίζω,wash off,L,3,98.24
4963,χλαμύς,a short mantle,,3,98.24
4964,χολή,"gall, bile",,3,98.24
4965,παραπορεύομαι,to go beside,L,3,98.24
4966,σπόγγος,a sponge,,3,98.24
4967,ἐντυλίσσω,to wrap up,L,3,98.24
4968,ἀποκυλίω,to roll away,L,3,98.24
4969,ἒ,woe! woe!,,3,98.24
4970,γραπτός,marked as with letters,L,3,98.24
4971,αὗ,bow wow,,3,98.25
4972,ἔα,ha! oho!,,3,98.25
4973,ἀπόκρυφος,"hidden, concealed",,3,98.25
4974,ἐπιλύω,"to loose, untie",L,3,98.25
